date,sentiment,volume,change
2017299,0.05538893617021276,39596.1445817,-0.15191069
20161110,0.09608152610441768,22352.81775235,-0.63839241
20161111,0.09889670329670326,22122.66840157,3.4648061
20161112,0.10351588785046731,20497.19353143,1.34666033
20161113,0.09590138888888891,18703.26235267,3.32611969
20161114,0.1384674509803922,18753.41411804,-3.03702728
20161115,0.1195146341463415,18850.14761509,-1.01347616
20161116,0.1539984375,18799.60271957,0.09814526
20161117,0.1362108786610878,19515.50274341,2.89319759
20161118,0.08423251028806586,23943.23175884,10.29174455
20161119,0.09814541666666664,26964.54584706,1.39726584
20161120,0.10353726235741449,44223.93620752,0.55646752
20161121,0.1268925,44507.55521877,-3.42768029
20161122,0.13539565217391306,43874.81250883,-1.49283505
20161123,0.12048305084745767,44235.10448916,3.07043568
20161124,0.12531818181818183,43886.45665661,-0.13300197
20161125,0.11588086124401915,43880.69328319,0.17727056
20161126,0.11622882096069866,43828.81841439,0.7600675
20161127,0.12252629310344826,43696.93223259,4.4525707
20161128,0.14804179104477613,40313.3170879,-2.98129861
20161129,0.10694770642201837,38064.43211909,-4.16992124
20161130,0.10072330508474572,23277.79556055,9.10444254
20161131,0.12831610169491525,25163.49859755,-0.64917262
20161132,0.14245891089108909,25509.5143265,-0.95288403
20161133,0.1196881773399015,25714.36145279,1.09866305
20161134,0.12317692307692314,25966.69409079,-1.51994581
20161135,0.0968309644670051,26554.84500848,1.61954983
20161136,0.1049550898203593,27853.96160075,1.73102595
20161137,0.16682947368421058,28042.42635578,-3.15052907
20161138,0.10327053571428575,28829.1492431,-6.91583481
20161139,0.09648161434977581,28718.04432967,-4.02860959
20161140,0.10908026905829597,59739.39505693,1.74805798
20161141,0.10505077720207251,60061.09731119,9.6531339
20161142,0.13759417475728158,59849.27869488,2.99429252
20161143,0.13686753926701573,59124.50543622,-0.84505671
20161144,0.1262331428571428,59193.29857739,1.42074635
20161145,0.09556315789473686,58491.89537775,-1.58355104
20161146,0.09878631578947371,57334.76947894,1.1118684
20161147,0.15882459016393446,57216.56328294,-8.17679524
20161148,0.07937816091954021,55782.57564043,10.91548022
20161149,0.07238756756756756,56384.99836959,3.1333099
20161150,0.12057868020304567,29934.40867229,-0.17068844
20161151,0.1433967567567567,27541.33911636,-1.87818937
20161152,0.08379041916167666,26845.3580575,-0.5594141
20161153,0.11907549668874172,26736.05571928,0.26490615
20161154,0.1109840277777778,26727.78760101,-1.16327739
20161155,0.06997253521126762,26562.65340001,1.09752795
20161156,0.10508703703703709,26437.27016796,-1.39150513
20161157,0.1417639240506329,25916.14901913,2.84686616
20161158,0.12151518987341772,25578.08688125,0.40340698
20161159,0.062377070063694286,25476.38614825,2.01803123
20161160,0.1217247619047619,14032.33791751,0.17081135
20161161,0.14214292237442924,14393.93822855,-1.75883547
20161162,0.1581877777777778,14552.75289937,1.25172764
20161163,0.15026914285714288,14619.47179391,-1.02484451
20161164,0.14558010471204183,16050.06901768,6.25047464
20161165,0.16452033898305088,16338.55868764,-0.60789604
20161166,0.21131038251366113,16293.59523465,0.50714193
20161167,0.1316641509433962,16372.83410338,-1.50893675
20161168,0.12380274725274731,14662.09018133,0.96096886
20161169,0.17658228571428577,14860.41701932,-1.32604242
20161170,0.14975094339622652,15022.71906913,-3.16563416
20161171,0.16021531100478464,14842.16157871,-0.44907745
20161172,0.15336510416666668,14840.9467287,0.77047269
20161173,0.13697540106951875,12941.65535046,-0.98925085
20161174,0.11335280898876404,12613.01118559,-1.21120585
20161175,0.09936850393700788,12566.76155144,0.14443362
20161176,0.16146687898089174,12735.17135309,2.22372709
20161177,0.05249109947643978,12821.24686307,-0.46747043
20161178,0.13348451327433636,12643.54099326,-0.7760077
20161179,0.17149808612440182,12228.49789986,-2.46766669
20161180,0.1628103174603174,13476.12584009,0.09771927
20161181,0.11605733333333337,13303.06511621,0.23596962
20161182,0.13447417840375592,13221.3248102,1.3409816
20161183,0.15205594059405939,13894.37726966,0.3480316
20161184,0.11404408602150543,14276.07502025,-1.28350416
20161185,0.153730198019802,14496.39412439,-0.67239874
20161186,0.15601890547263692,14328.83084254,-0.78749402
20161187,0.14516138613861387,14344.34422712,-0.67490429
20161188,0.14674932735426008,14670.12811017,0.12798834
20161189,0.18093333333333325,14557.24551373,0.06267307
20161190,0.13807561983471073,23788.10084157,-2.19447228
20161191,0.11797342995169077,23956.37367558,-0.00701018
20161192,0.11189400749063669,24816.57624662,5.99353169
20161193,0.14543415637860077,29036.45728051,9.07638436
20161194,0.14078007380073795,33402.55913954,10.05466892
20161195,0.13107490774907743,36215.90896928,3.73013862
20161196,0.15505773584905666,38388.28037536,-2.49849099
20161197,0.12542647058823533,39427.89849463,4.77599543
20161198,0.1379527586206895,41164.92113659,-0.23577483
20161199,0.14984157303370785,42236.04304926,-3.96356133
20161210,0.11296868686868686,19562.84142278,-0.18258171
20161211,0.09044369369369365,19055.31220966,0.39386702
20161212,0.09541930693069309,18953.58539791,-1.28270651
20161213,0.10469137055837564,20306.19693213,1.58968894
20161214,0.048610769230769235,22063.1351953,4.09508691
20161215,0.127180198019802,22692.60451327,0.31298582
20161216,0.143012380952381,22821.51379597,-1.23976808
20161217,0.1410387096774194,21422.11508428,1.47955869
20161218,0.13402731481481484,20076.40099778,-0.09483854
20161219,0.14787638888888888,20847.12712276,2.8354937
20161220,0.09475394190871371,27318.64680309,3.23342748
20161221,0.09919125000000001,31498.44686917,5.93591437
20161222,0.109680658436214,32496.39214955,2.74273118
20161223,0.10989,31718.34426085,0.13854918
20161224,0.10631861702127664,30364.02201108,1.41277916
20161225,0.1266127272727273,31555.04545164,0.17210757
20161226,0.15414099999999997,33130.61491623,-1.37085031
20161227,0.07075935828877004,33401.40347915,2.12403371
20161228,0.11215848214285716,33997.73810387,3.33900428
20161229,0.12902798165137613,33748.64566886,-0.42659431
20161230,0.08319523809523814,30710.94903562,-0.57657391
20161231,0.10162499999999997,27257.87131149,-2.767691
20161232,0.10565652173913041,26356.50594162,0.31264957
20161233,0.1242676616915423,26064.22253017,0.16285869
20161234,0.12592947368421054,25813.65568806,-0.08899499
20161235,0.12425000000000004,24341.78865801,-8.4304954
20161236,0.14020353982300887,23702.35284196,-3.90550763
20161237,0.1212459715639811,23752.13027018,-1.20140552
20161238,0.14464691943127955,23428.97486975,0.69071639
20161239,0.1038559405940594,22511.68964431,2.00026176
20161240,0.11697317073170739,14318.55316986,-0.98695904
20161241,0.07988739495798326,13471.13117203,-0.08872872
20161242,0.04831871921182265,13559.27801783,-1.01575807
20161243,0.08801597938144329,13310.4065525,-0.06556585
20161244,0.11981161616161622,13170.46366364,0.5644045
20161245,0.1685719047619047,12338.50831944,-0.87909003
20161246,0.1361639175257732,10872.13831211,-0.20037093
20161247,0.10512923976608189,10100.95474328,-0.23181259
20161248,0.11026122448979597,9743.98152941,0.24710503
20161249,0.1066271739130435,9496.59238966,-0.80249787
20161250,0.12513201970443352,12461.50691884,-2.58747915
20161251,0.11274,12720.20856009,-2.38062148
20161252,0.09104770642201837,13230.14087529,0.23695976
20161253,0.09574009900990099,13358.43669373,-1.00690266
20161254,0.10124055555555553,14484.60892621,-4.50617438
20161255,0.1114274611398964,17036.27635461,-2.98410142
20161256,0.08759899497487438,17789.91544015,0.43206569
20161257,0.10403699421965322,18662.7882566,0.85777877
20161258,0.08228333333333333,18920.64407677,0.21089989
20161259,0.09553838862559241,19221.74175023,0.51126217
20161260,0.11394848484848491,25500.10423122,2.0898942
20161261,0.09203860465116279,25954.84187979,1.51805376
20161262,0.0997861244019139,25702.41394121,-2.31669469
20161263,0.10288254716981134,25982.9034779,-0.23946987
20161264,0.1241845744680851,25402.79523764,-0.47940532
20161265,0.1413488505747127,23432.44927624,-0.66239038
20161266,0.13152113402061855,22820.368882,0.11619818
20161267,0.10509390862944161,22110.9760569,-0.15364218
20161268,0.08927999999999998,22152.15586868,0.98287566
20161269,0.13671941747572808,23045.90244072,0.8033542
20161270,0.15472431192660546,18406.29900374,-0.49425046
20161271,0.15958268398268394,17646.15230556,0.36734976
20161272,0.13450268817204297,17234.66152048,-1.16074536
20161273,0.13823088235294115,16966.57745658,0.05256414
20161274,0.1451294416243655,16657.79439561,-2.97446358
20161275,0.18300106382978718,17326.96987033,0.02034998
20161276,0.14036580310880828,17368.96095594,-0.65007806
20161277,0.08991633986928108,17022.70198383,1.10938465
20161278,0.15822901234567902,16863.38077801,0.0510555
20161279,0.0909345,17197.31383106,5.51320072
20161280,0.11958721461187216,22611.10401265,-1.50642063
20161281,0.11652216981132076,22901.15522461,-0.52300646
20161282,0.12727077625570776,22839.58988969,1.76580402
20161283,0.08178749999999999,22877.65479577,0.11664799
20161284,0.1203088353413655,23217.56977959,1.36449264
20161285,0.1637899082568806,22225.86052802,-1.33243001
20161286,0.11003257918552038,22162.35998192,-0.19793532
20161287,0.12819230769230772,22922.35710281,0.35614541
20161288,0.08355841584158419,23204.62703326,0.9933144
20161289,0.12958398058252432,22418.86936698,-0.64376592
20161290,0.13487946428571435,15978.16684305,0.57694443
20161291,0.0922970149253731,15959.95786493,0.16371311
20161292,0.06971243781094527,16038.8264506,-0.20966079
20161293,0.10814434782608696,16155.43243634,-0.82260211
20161294,0.0925932291666667,15632.46116043,-0.27117428
20161295,0.11304198895027624,15378.49179667,-0.75726251
20161296,0.06488894230769235,15313.70673795,0.78764909
20161297,0.09523669724770645,14987.68227494,3.56971296
20161298,0.0699241025641026,14819.80929754,1.04757015
20161299,0.14047979797979804,14983.31424479,2.41048818
20171100,0.11260938775510206,34177.71104723,9.1013676
20171101,0.06205311355311357,32890.3908417,-3.10797708
20171102,0.1019719858156029,31242.22043247,-1.65780213
20171103,0.07786303501945523,31141.38983203,-2.89359965
20171104,0.11468326530612247,31583.49045497,-0.2509959
20171105,0.0844308755760369,31322.64688019,-3.97949969
20171106,0.1153666666666667,31641.18824347,2.7365963
20171107,0.07268398437500001,31525.32737005,1.3750057
20171108,0.08660383141762457,31372.62949443,0.97442853
20171109,0.07235106382978725,30830.69706944,3.82993254
20171110,0.12377773019271938,29931.35435958,0.5311448
20171111,0.13280541125541112,28541.4423325,1.64023104
20171112,0.11800453514739224,28295.58567218,-0.05929369
20171113,0.12408681055155883,27748.84628201,0.15979535
20171114,0.14397361563517902,27483.34536422,2.93699489
20171115,0.127345566502463,28593.00367294,1.35105015
20171116,0.13719577167019004,28426.06619169,-3.15898806
20171117,0.1281032193158952,28535.71641334,-0.78788072
20171118,0.13397996070726906,28666.26213316,-0.64588003
20171119,0.11241406926406912,44848.61826384,-37.76304789
20171120,0.13145968688845383,141729.53188763,-1.65038901
20171121,0.10501149425287352,144744.60465388,-0.1230268
20171122,0.10923013972055877,147414.48393786,-4.66822432
20171123,0.11663389423076906,149250.46888474,8.47203722
20171124,0.08050923694779118,150330.68169926,-2.96216919
20171125,0.07933958333333334,149360.78440605,-3.79809405
20171126,0.09923214285714292,150719.48370785,0.70275858
20171127,0.10869419087136933,152213.25301675,-4.74636938
20171128,0.09838222222222222,153313.29945853,4.58960976
20171129,0.10615595667870037,138759.58852083,4.08473224
20171130,0.10630513833992096,68539.81722459,4.71976102
20171131,0.08316739130434783,66657.13258576,0.45418823
20171132,0.11857388059701493,63990.75074517,0.47808297
20171133,0.09080376569037657,64684.12466178,-15.39395764
20171134,0.0752819209039548,65600.49507969,6.51545885
20171135,0.1055915887850468,65417.00841229,0.69418596
20171136,0.11863347457627124,64883.56609659,0.40305872
20171137,0.0977061946902655,64349.93265451,-8.30136741
20171138,0.059796621621621644,64221.22318723,0.66855451
20171139,0.08759346405228757,63948.55240183,9.17760321
20171140,0.08272699115044249,54145.17621351,-1.11870369
20171141,0.02489158878504674,54273.90091785,6.40261782
20171142,0.047481856540084404,55070.30284189,-11.2136271
20171143,0.11349651162790701,53627.13602884,-2.9815479
20171144,0.0810943231441048,51684.31846837,2.28416184
20171145,0.10269894736842099,51158.78187474,-0.83175251
20171146,0.09326377952755908,50151.47863244,1.31538537
20171147,0.0914514403292181,48695.88759181,-0.72848476
20171148,0.08569170506912442,48101.27427007,5.93321765
20171149,0.09125843621399181,46888.49269402,-1.98864999
20171150,0.11750796812749009,27066.10682751,-0.51451704
20171151,0.13235774647887333,26415.02153448,-1.33928823
20171152,0.08513303571428572,25712.35481833,-2.98026708
20171153,0.09889291666666664,24781.57181142,3.58932665
20171154,0.13565023474178406,24270.72457961,-2.26756785
20171155,0.08740447761194028,23756.6969135,-4.4829946
20171156,0.08495188284518827,24015.73160274,-3.10675681
20171157,0.09922872928176797,24212.055239,-1.12896827
20171158,0.10483073170731706,23076.41356093,2.18487518
20171159,0.1332573529411765,22450.52483275,4.45366681
20171160,0.11225494071146247,15946.63215312,-1.09918598
20171161,0.1119931506849315,16706.59794422,10.04033163
20171162,0.11988560311284052,18142.99620094,-1.67005253
20171163,0.12159333333333334,18161.01509836,-0.55269166
20171164,0.09944059829059829,18475.22102306,-2.45971041
20171165,0.1339732558139535,18387.63610235,0.82586073
20171166,0.091728,18032.22906095,1.44369576
20171167,0.11785526315789478,18013.20631951,0.09318613
20171168,0.08154705882352943,18201.90369564,0.69866792
20171169,0.09184874371859295,18498.0050042,1.51925723
20171170,0.13331008403361347,21801.61131082,0.80572415
20171171,0.11568565573770494,21050.97605414,0.93372281
20171172,0.12012867647058822,19658.61826177,2.72046003
20171173,0.08172931034482758,22848.98680909,3.86923789
20171174,0.10975920398009947,25280.58464722,2.53550821
20171175,0.12567763713080166,26237.36350121,4.28912494
20171176,0.17649460580912843,27832.49817084,0.740823
20171177,0.1295032258064516,33002.94262929,14.39910834
20171178,0.11260867768595044,39868.88935226,-5.96153699
20171179,0.09476419213973794,41780.91280361,0.4305399
20171180,0.11208205128205133,62226.35378355,3.03492132
20171181,0.12814139344262304,66495.19190462,-21.25419349
20171182,0.11686839826839829,68231.16163719,-0.67319955
20171183,0.14997749999999996,64943.03206427,-1.23366715
20171184,0.10586147186147185,63012.98505669,7.7048853
20171185,0.12549227272727273,62044.40431217,-2.27761391
20171186,0.103573949579832,60798.37111688,-0.17430886
20171187,0.11295818181818183,54806.71335337,-3.63523588
20171188,0.10559282511210766,49157.71673035,-2.68639326
20171189,0.13146702127659576,48399.86261395,1.97210157
20171190,0.09439560000000001,49212.10183214,-0.01110402
20171191,0.1142316,46334.92169405,-5.94878814
20171192,0.10328650793650795,43844.03783378,-0.09356504
20171193,0.10028728813559322,43509.69169827,1.99038958
20171194,0.10769206349206349,43201.11959808,-1.95403279
20171195,0.06297857142857145,43273.73812811,-0.99360458
20171196,0.11628834080717496,43220.65568995,-1.52492179
20171197,0.12088588235294118,43402.1763709,0.96776974
20171198,0.12785899581589955,44590.14506116,0.37708644
20171199,0.09072000000000001,44592.12048143,-2.36365034
20171200,0.06845147679324895,34504.40227223,-0.82005267
20171201,0.12431368421052627,34379.79448286,-1.85254363
20171202,0.09544672131147539,33882.13141828,2.14414145
20171203,0.07206710526315789,34049.30109015,-2.04243923
20171204,0.09709803921568627,34996.1663242,-6.5067716
20171205,0.08457532467532469,35137.59954826,1.90468334
20171206,0.13088925619834715,35018.95041101,0.80412464
20171207,0.13278715953307402,34596.72955994,3.25469643
20171208,0.1520927601809955,33206.58587922,-0.94250561
20171209,0.13750841121495327,32368.70236109,2.058588
20171210,0.1161594104308389,22929.2497342,0.22964125
20171211,0.111963169642857,22476.59166207,0.27706851
20171212,0.10768722358722353,25600.8133071,8.59730214
20171213,0.10465324384787464,27931.1537156,15.02535795
20171214,0.10647850877192976,27678.36778888,0.55353511
20171215,0.13143692307692295,28283.84226539,0.22980901
20171216,0.13757459954233392,28393.50782377,3.58791653
20171217,0.12856834862385316,29090.21051631,-1.74652405
20171218,0.13740413943355106,29508.77721359,-3.12877062
20171219,0.16414261603375513,29945.42702905,1.61706126
20171220,0.154321893491124,29488.00281095,8.90755009
20171221,0.1322277661795406,30752.31663691,-0.546494
20171222,0.13679726562499986,28563.8195934,5.91666388
20171223,0.12604153846153832,26926.26964824,0.06880724
20171224,0.1183234042553191,26277.35068357,-0.14640255
20171225,0.1191088495575221,25355.91724947,-4.6335831
20171226,0.1321324444444444,24937.47660598,0.68823091
20171227,0.13285446428571432,23961.0121705,2.70532157
20171228,0.14116595744680854,23329.10364571,-0.3963844
20171229,0.12050192307692302,22982.67531749,-5.04843866
20171230,0.10395209302325581,38692.12210577,-4.55112283
20171231,0.09374893617021278,37603.36798954,-4.12455695
20171232,0.10338553191489365,36283.15266082,3.48086512
20171233,0.08982934362934362,35246.17051334,0.31368851
20171234,0.10942222222222225,35032.83748589,0.42668452
20171235,0.13069930555555556,35070.44755784,-0.6783054
20171236,0.16505159817351606,35255.81298049,1.33800555
20171237,0.14736962025316455,35609.21882275,0.61480613
20171238,0.12013767441860465,35988.88758368,0.57487875
20171239,0.1514371428571428,35810.85756699,-0.28795229
20171240,0.05657564102564105,28678.75085554,0.68281452
20171241,0.13101342592592596,30375.56008696,-1.25229105
20171242,0.11591624365482235,31321.54770285,3.57618043
20171243,0.1205546153846154,32782.45509813,13.89024365
20171244,0.1409064,35152.54712873,-3.45481404
20171245,0.07097526315789476,35140.52270532,-1.93168734
20171246,0.12402978723404255,35037.47650378,1.90767464
20171247,0.07818034934497817,34852.21139895,-1.0058761
20171248,0.13214663677130045,34393.33442172,-2.55869021
20171249,0.08761882845188285,34926.95107488,-0.47521116
20171250,0.1254038167938931,37180.15237961,4.21935051
20171251,0.1197530303030303,35967.19138295,1.02345038
20171252,0.0915329317269077,35294.84203023,2.15205203
20171253,0.06294663677130045,33978.52650054,-1.42352192
20171254,0.07431500000000003,31898.96791967,-3.77160308
20171255,0.07294976958525347,32286.51573657,1.32544678
20171256,0.0784826446280992,32388.88225995,1.16325485
20171257,0.12750192307692315,32791.17614931,-0.48328621
20171258,0.12690158730158735,32855.35888385,0.10703968
20171259,0.12125917431192662,32739.006597,-4.49617409
20171260,0.12057131147540984,24072.1336478,1.3937548
20171261,0.12789324894514773,24483.22473273,3.36269544
20171262,0.08312008196721317,24560.69286376,-1.89557654
20171263,0.10004588744588748,24328.45780227,1.02621755
20171264,0.09160400000000002,23879.60043818,0.43146349
20171265,0.14807091836734698,23502.09585172,-1.72148917
20171266,0.12576172248803827,23628.81275122,-1.57877721
20171267,0.16401788990825694,23382.58658937,0.19349567
20171268,0.13742445414847165,23667.05873261,2.76721908
20171269,0.1499502392344498,23324.29555691,-0.45133407
20171270,0.10666385542168676,23344.86447383,1.00017722
20171271,0.08466250000000004,22920.06847026,2.77345289
